"Season_End_Year","Squad","Comp","Player","Nation","Pos","Age","Born","Mins_Per_90","SCA_SCA","SCA90_SCA","PassLive_SCA","PassDead_SCA","TO_SCA","Sh_SCA","Fld_SCA","Def_SCA","GCA_GCA","GCA90_GCA","PassLive_GCA","PassDead_GCA","TO_GCA","Sh_GCA","Fld_GCA","Def_GCA","Url"
2022,"Aston Villa","Premier League","Tim Iroegbunam","ENG","MF","18",2003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/84c5ceea/Tim-Iroegbunam"
2022,"Aston Villa","Premier League","Ezri Konsa","ENG","DF","23",1997,27.5,13,0.47,11,0,0,2,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/0313a347/Ezri-Konsa"
2022,"Aston Villa","Premier League","Douglas Luiz","BRA","MF","23",1998,30.2,89,2.95,60,21,1,2,5,0,9,0.3,6,2,0,1,0,0,"https://fbref.com/en/players/6f7d826d/Douglas-Luiz"
2022,"Aston Villa","Premier League","Emiliano Martínez","ARG","GK","28",1992,36,5,0.14,3,2,0,0,0,0,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/7956236f/Emiliano-Martinez"
2022,"Aston Villa","Premier League","John McGinn","SCO","MF","26",1994,34.3,103,3,72,21,4,2,3,1,6,0.17,4,1,1,0,0,0,"https://fbref.com/en/players/90f91999/John-McGinn"
2022,"Aston Villa","Premier League","Tyrone Mings","ENG","DF","28",1993,35.4,30,0.85,23,0,1,3,2,1,5,0.14,4,0,0,1,0,0,"https://fbref.com/en/players/8397a50c/Tyrone-Mings"
2022,"Aston Villa","Premier League","Wesley Moraes","BRA","FW","24",1996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/bfae110f/Wesley-Moraes"
2022,"Aston Villa","Premier League","Marvelous Nakamba","ZIM","MF","27",1994,10,10,1,9,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/de5b5570/Marvelous-Nakamba"
2022,"Aston Villa","Premier League","Robin Olsen","SWE","GK","31",1990,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,"https://fbref.com/en/players/e7ee38c3/Robin-Olsen"
2022,"Aston Villa","Premier League","Jaden Philogene Bidace","ENG","FW","19",2002,0.1,1,18,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/19f4d211/Jaden-Philogene-Bidace"
2022,"Aston Villa","Premier League","Jacob Ramsey","ENG","MF","20",2001,27.4,75,2.74,55,0,7,2,9,2,6,0.22,5,0,0,1,0,0,"https://fbref.com/en/players/1544f145/Jacob-Ramsey"
2022,"Aston Villa","Premier League","Morgan Sanson","FRA","MF","26",1994,4,2,0.51,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/6e7f1353/Morgan-Sanson"
2022,"Aston Villa","Premier League","Jed Steer","ENG","GK","28",1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a8a3d139/Jed-Steer"
2022,"Aston Villa","Premier League","Matt Targett","ENG","DF","25",1995,15.9,36,2.26,30,5,0,1,0,0,2,0.13,2,0,0,0,0,0,"https://fbref.com/en/players/e514ab62/Matt-Targett"
2022,"Aston Villa","Premier League","Bertrand Traoré","BFA","MF,FW","25",1995,2.4,11,4.5,6,0,3,1,1,0,2,0.82,0,0,1,0,1,0,"https://fbref.com/en/players/c47541e0/Bertrand-Traore"
2022,"Aston Villa","Premier League","Trézéguet","EGY","FW","26",1994,0.1,1,8.18,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/3ae14ed1/Trezeguet"
2022,"Aston Villa","Premier League","Axel Tuanzebe","ENG","DF","23",1997,5.6,2,0.35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2baec6ce/Axel-Tuanzebe"
2022,"Aston Villa","Premier League","Ollie Watkins","ENG","FW","25",1995,32.8,82,2.5,56,0,10,8,6,2,9,0.27,4,0,2,2,1,0,"https://fbref.com/en/players/aed3a70f/Ollie-Watkins"
2022,"Aston Villa","Premier League","Ashley Young","ENG","DF,FW","36",1985,13.9,31,2.24,20,6,2,1,2,0,4,0.29,2,1,1,0,0,0,"https://fbref.com/en/players/be927d03/Ashley-Young"
2022,"Atalanta","Serie A","Jeremie Boga","CIV","FW,MF","24",1997,8.5,51,6.01,32,6,6,3,2,2,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fe012aca/Jeremie-Boga"
2022,"Atalanta","Serie A","Moustapha Cissé","GUI","FW","17",2003,0.4,1,2.37,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ee3c4b3f/Moustapha-Cisse"
2022,"Atalanta","Serie A","Giorgio Cittadini","ITA","DF","19",2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e4ba67f2/Giorgio-Cittadini"
2022,"Atalanta","Serie A","Tommaso De Nipoti","ITA","FW","18",2003,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7f9d956a/Tommaso-De-Nipoti"
2022,"Atalanta","Serie A","Merih Demiral","TUR","DF","23",1998,21.3,8,0.38,2,0,1,4,0,1,3,0.14,0,0,0,3,0,0,"https://fbref.com/en/players/e3cceee6/Merih-Demiral"
2022,"Atalanta","Serie A","Berat Djimsiti","ALB","DF","28",1993,25.1,23,0.92,16,0,1,5,0,1,2,0.08,2,0,0,0,0,0,"https://fbref.com/en/players/6eee05f1/Berat-Djimsiti"
2022,"Atalanta","Serie A","Remo Freuler","SUI","MF","29",1992,26.3,71,2.7,61,5,1,2,1,1,6,0.23,5,1,0,0,0,0,"https://fbref.com/en/players/98d2c2c4/Remo-Freuler"
2022,"Atalanta","Serie A","Robin Gosens","GER","DF","27",1994,5.1,12,2.35,8,0,0,2,2,0,1,0.2,0,0,0,0,1,0,"https://fbref.com/en/players/2d970560/Robin-Gosens"
2022,"Atalanta","Serie A","Hans Hateboer","NED","DF,MF","27",1994,15.4,34,2.21,30,1,0,2,1,0,3,0.19,3,0,0,0,0,0,"https://fbref.com/en/players/3b333ac3/Hans-Hateboer"
2022,"Atalanta","Serie A","Josip Iličić","SVN","MF,FW","33",1988,9.3,66,7.07,42,11,4,5,3,1,10,1.07,8,0,2,0,0,0,"https://fbref.com/en/players/68252d6d/Josip-Ilicic"
2022,"Atalanta","Serie A","Teun Koopmeiners","NED","MF","23",1998,23.6,93,3.94,69,14,5,3,1,1,5,0.21,5,0,0,0,0,0,"https://fbref.com/en/players/a26fb8aa/Teun-Koopmeiners"
2022,"Atalanta","Serie A","Sam Lammers","NED","FW,MF","24",1997,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c283ddef/Sam-Lammers"
2022,"Atalanta","Serie A","Matteo Lovato","ITA","DF","21",2000,3.4,4,1.18,4,0,0,0,0,0,1,0.3,1,0,0,0,0,0,"https://fbref.com/en/players/5fa57166/Matteo-Lovato"
2022,"Atalanta","Serie A","José Luis Palomino","ARG","DF","31",1990,29.7,20,0.67,18,0,0,1,0,1,2,0.07,1,0,0,0,0,1,"https://fbref.com/en/players/921f6058/Jose-Luis-Palomino"
2022,"Atalanta","Serie A","Ruslan Malinovskyi","UKR","MF,FW","28",1993,17.7,104,5.87,55,24,9,9,7,0,8,0.45,6,0,0,1,1,0,"https://fbref.com/en/players/48d5bd33/Ruslan-Malinovskyi"
2022,"Atalanta","Serie A","Valentin Mihaila","ROU","MF,FW","21",2000,0.8,1,1.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/81a4c239/Valentin-Mihaila"
2022,"Atalanta","Serie A","Aleksei Miranchuk","RUS","MF,FW","25",1995,8.6,41,4.77,29,3,5,2,2,0,8,0.93,6,0,2,0,0,0,"https://fbref.com/en/players/a9aa0d1d/Aleksei-Miranchuk"
2022,"Atalanta","Serie A","Luis Muriel","COL","FW,MF","30",1991,17.1,121,7.09,67,26,13,9,6,0,14,0.82,10,1,3,0,0,0,"https://fbref.com/en/players/eb2fe5b6/Luis-Muriel"
2022,"Atalanta","Serie A","Juan Musso","ARG","GK","27",1994,32.6,3,0.09,2,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a111cf41/Juan-Musso"
2022,"Atalanta","Serie A","Joakim Mæhle","DEN","DF,MF","24",1997,16.3,48,2.94,42,0,0,4,2,0,3,0.18,2,0,0,1,0,0,"https://fbref.com/en/players/c459a650/Joakim-Maehle"
2022,"Atalanta","Serie A","Mario Pašalić","CRO","MF,FW","26",1995,22.2,70,3.15,60,0,3,6,0,1,13,0.58,13,0,0,0,0,0,"https://fbref.com/en/players/e599253a/Mario-Pasalic"
2022,"Atalanta","Serie A","Matteo Pessina","ITA","MF,FW","24",1997,16,46,2.88,42,0,2,2,0,0,5,0.31,5,0,0,0,0,0,"https://fbref.com/en/players/780e3631/Matteo-Pessina"
2022,"Atalanta","Serie A","Giuseppe Pezzella","ITA","DF,MF","23",1997,11.9,13,1.09,10,2,0,1,0,0,2,0.17,1,0,0,1,0,0,"https://fbref.com/en/players/149c5f5d/Giuseppe-Pezzella"
2022,"Atalanta","Serie A","Roberto Piccoli","ITA","FW","20",2001,2.2,5,2.31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/1cadaf34/Roberto-Piccoli"
2022,"Atalanta","Serie A","Marten de Roon","NED","MF,DF","30",1991,28.3,42,1.48,38,1,1,1,0,1,3,0.11,3,0,0,0,0,0,"https://fbref.com/en/players/2a1beb34/Marten-de-Roon"
2022,"Atalanta","Serie A","Francesco Rossi","ITA","GK","30",1991,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/7b5f516f/Francesco-Rossi"
2022,"Atalanta","Serie A","Giorgio Scalvini","ITA","DF,MF","17",2003,8.5,16,1.89,11,0,1,2,0,2,1,0.12,1,0,0,0,0,0,"https://fbref.com/en/players/1e9aa637/Giorgio-Scalvini"
2022,"Atalanta","Serie A","Alassane Sidibe","CIV","MF","19",2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/f944979d/Alassane-Sidibe"
2022,"Atalanta","Serie A","Marco Sportiello","ITA","GK","29",1992,5,1,0.2,1,0,0,0,0,0,1,0.2,1,0,0,0,0,0,"https://fbref.com/en/players/ac4003af/Marco-Sportiello"
2022,"Atalanta","Serie A","Rafael Tolói","ITA","DF","30",1990,16,26,1.63,23,0,1,2,0,0,3,0.19,3,0,0,0,0,0,"https://fbref.com/en/players/c56dc39e/Rafael-Toloi"
2022,"Atalanta","Serie A","Duván Zapata","COL","FW","30",1991,19.1,86,4.49,57,1,12,13,2,1,8,0.42,6,0,1,1,0,0,"https://fbref.com/en/players/d3de9af0/Duvan-Zapata"
2022,"Atalanta","Serie A","Davide Zappacosta","ITA","DF","29",1992,26.1,72,2.76,51,3,4,8,3,3,8,0.31,6,0,0,1,1,0,"https://fbref.com/en/players/7fe90ccd/Davide-Zappacosta"
2022,"Athletic Club","La Liga","Julen Agirrezabala","ESP","GK","20",2000,4,1,0.25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a2c1a8d3/Julen-Agirrezabala"
2022,"Athletic Club","La Liga","Yeray Álvarez","ESP","DF","26",1995,20.7,17,0.82,16,1,0,0,0,0,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/3ecc11d8/Yeray-Alvarez"
2022,"Athletic Club","La Liga","Mikel Balenziaga","ESP","DF","33",1988,22.5,23,1.02,19,2,0,1,1,0,1,0.04,0,0,0,0,1,0,"https://fbref.com/en/players/1fe67e86/Mikel-Balenziaga"
2022,"Athletic Club","La Liga","Yuri Berchiche","ESP","DF","31",1990,11.3,17,1.51,14,2,0,0,1,0,3,0.27,2,1,0,0,0,0,"https://fbref.com/en/players/b6e50615/Yuri-Berchiche"
2022,"Athletic Club","La Liga","Álex Berenguer","ESP","MF","26",1995,24.1,77,3.2,47,16,6,3,4,1,10,0.41,6,2,0,1,0,1,"https://fbref.com/en/players/dc1c2fce/Alex-Berenguer"
2022,"Athletic Club","La Liga","Ander Capa","ESP","DF","29",1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/37f1cf47/Ander-Capa"
2022,"Athletic Club","La Liga","Dani García","ESP","MF","31",1990,24.2,33,1.36,31,0,0,0,0,2,1,0.04,1,0,0,0,0,0,"https://fbref.com/en/players/240d3a0b/Dani-Garcia"
2022,"Athletic Club","La Liga","Raúl García","ESP","FW","35",1986,20,52,2.6,38,0,2,6,6,0,6,0.3,6,0,0,0,0,0,"https://fbref.com/en/players/b418dbd4/Raul-Garcia"
2022,"Athletic Club","La Liga","Iñigo Lekue","ESP","DF","28",1993,21.4,34,1.59,25,6,0,1,0,2,5,0.23,3,1,0,0,0,1,"https://fbref.com/en/players/59b7d823/Inigo-Lekue"
2022,"Athletic Club","La Liga","Óscar de Marcos","ESP","DF","32",1989,18.7,39,2.09,33,5,1,0,0,0,5,0.27,5,0,0,0,0,0,"https://fbref.com/en/players/9f323c71/Oscar-de-Marcos"
2022,"Athletic Club","La Liga","Iñigo Martínez","ESP","DF","30",1991,26,19,0.73,14,0,1,3,0,1,1,0.04,1,0,0,0,0,0,"https://fbref.com/en/players/3fc45c73/Inigo-Martinez"
2022,"Athletic Club","La Liga","Jon Morcillo","ESP","MF,FW","22",1998,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/b7d7f3bf/Jon-Morcillo"
2022,"Athletic Club","La Liga","Iker Muniain","ESP","MF","28",1992,30.9,186,6.01,104,58,10,3,11,0,18,0.58,9,5,1,1,2,0,"https://fbref.com/en/players/c05dfb74/Iker-Muniain"
2022,"Athletic Club","La Liga","Peru Nolaskoain","ESP","DF","22",1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/857cb4f3/Peru-Nolaskoain"
2022,"Athletic Club","La Liga","Unai Núñez","ESP","DF","24",1997,6.9,3,0.43,3,0,0,0,0,0,1,0.14,1,0,0,0,0,0,"https://fbref.com/en/players/be170419/Unai-Nunez"
2022,"Athletic Club","La Liga","Alex Petxa","ESP","DF,MF","24",1997,4.6,8,1.74,6,0,1,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/97d08e60/Alex-Petxa"
2022,"Athletic Club","La Liga","Oihan Sancet","ESP","FW","21",2000,15.8,59,3.74,42,1,4,6,4,2,6,0.38,5,0,0,0,0,1,"https://fbref.com/en/players/bdb624a3/Oihan-Sancet"
2022,"Athletic Club","La Liga","Nicolás Serrano","ESP","MF,FW","18",2003,3.5,5,1.42,3,1,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/2ad0e5e5/Nicolas-Serrano"
2022,"Athletic Club","La Liga","Unai Simón","ESP","GK","24",1997,34,7,0.21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/5dcf3e90/Unai-Simon"
2022,"Athletic Club","La Liga","Unai Vencedor Paris","ESP","MF","20",2000,26.5,45,1.7,41,1,1,0,1,1,2,0.08,1,0,0,0,1,0,"https://fbref.com/en/players/4112ace5/Unai-Vencedor-Paris"
2022,"Athletic Club","La Liga","Mikel Vesga","ESP","MF","28",1993,15.1,28,1.86,27,0,0,1,0,0,1,0.07,1,0,0,0,0,0,"https://fbref.com/en/players/b0fce72c/Mikel-Vesga"
2022,"Athletic Club","La Liga","Asier Villalibre","ESP","FW","23",1997,6.1,9,1.48,4,0,1,1,3,0,1,0.16,1,0,0,0,0,0,"https://fbref.com/en/players/57be54ec/Asier-Villalibre"
2022,"Athletic Club","La Liga","Daniel Vivian","ESP","DF","22",1999,22.1,10,0.45,6,0,0,3,0,1,1,0.05,1,0,0,0,0,0,"https://fbref.com/en/players/ab7bf91d/Daniel-Vivian"
2022,"Athletic Club","La Liga","Iñaki Williams","GHA","FW","27",1994,30.9,75,2.43,50,0,7,9,8,1,5,0.16,5,0,0,0,0,0,"https://fbref.com/en/players/6a99e0b1/Inaki-Williams"
2022,"Athletic Club","La Liga","Nico Williams","ESP","MF","19",2002,14.9,48,3.23,29,0,10,5,4,0,1,0.07,1,0,0,0,0,0,"https://fbref.com/en/players/afdc14d7/Nico-Williams"
2022,"Athletic Club","La Liga","Oier Zarraga","ESP","MF","22",1999,13,26,2.01,22,0,2,0,2,0,3,0.23,2,0,0,0,1,0,"https://fbref.com/en/players/968a1c2f/Oier-Zarraga"
2022,"Atlético Madrid","La Liga","Yannick Carrasco","BEL","FW,MF","27",1993,28.7,122,4.25,62,26,25,6,3,0,10,0.35,5,4,1,0,0,0,"https://fbref.com/en/players/de39485a/Yannick-Carrasco"
2022,"Atlético Madrid","La Liga","Ángel Correa","ARG","FW,MF","26",1995,20.6,67,3.25,47,3,8,4,4,1,11,0.53,8,0,0,2,0,1,"https://fbref.com/en/players/01eb744d/Angel-Correa"
2022,"Atlético Madrid","La Liga","Matheus Cunha","BRA","FW","22",1999,11.8,28,2.37,17,0,0,3,5,3,7,0.59,4,0,0,1,2,0,"https://fbref.com/en/players/dc62b55d/Matheus-Cunha"
2022,"Atlético Madrid","La Liga","Rodrigo De Paul","ARG","MF","27",1994,23.9,95,3.97,68,21,2,1,2,1,6,0.25,5,1,0,0,0,0,"https://fbref.com/en/players/162efffd/Rodrigo-De-Paul"
2022,"Atlético Madrid","La Liga","Felipe","BRA","DF","32",1989,16.7,11,0.66,10,0,0,1,0,0,2,0.12,2,0,0,0,0,0,"https://fbref.com/en/players/51a3c4c8/Felipe"
2022,"Atlético Madrid","La Liga","João Félix","POR","FW,MF","21",1999,14,49,3.49,32,1,7,2,7,0,9,0.64,8,0,1,0,0,0,"https://fbref.com/en/players/8aafd64f/Joao-Felix"
2022,"Atlético Madrid","La Liga","Antoine Griezmann","FRA","FW,MF","30",1991,18.8,49,2.6,36,8,1,1,2,1,10,0.53,8,0,1,0,0,1,"https://fbref.com/en/players/df69b544/Antoine-Griezmann"
2022,"Atlético Madrid","La Liga","Mario Hermoso","ESP","DF","26",1995,20.7,28,1.35,22,2,0,4,0,0,3,0.14,2,0,0,1,0,0,"https://fbref.com/en/players/555f3a0b/Mario-Hermoso"
2022,"Atlético Madrid","La Liga","Héctor Herrera","MEX","MF","31",1990,9.5,21,2.2,17,2,1,1,0,0,2,0.21,2,0,0,0,0,0,"https://fbref.com/en/players/a8542814/Hector-Herrera"
2022,"Atlético Madrid","La Liga","Koke","ESP","MF","29",1992,27.9,67,2.4,59,2,1,2,3,0,11,0.39,11,0,0,0,0,0,"https://fbref.com/en/players/55126f3b/Koke"
2022,"Atlético Madrid","La Liga","Geoffrey Kondogbia","CTA","MF,DF","28",1993,20.9,25,1.2,20,0,2,0,0,3,4,0.19,3,0,0,0,0,1,"https://fbref.com/en/players/cce181df/Geoffrey-Kondogbia"
2022,"Atlético Madrid","La Liga","Thomas Lemar","FRA","MF","25",1995,16,66,4.12,45,9,4,5,3,0,11,0.69,7,1,1,2,0,0,"https://fbref.com/en/players/4dbd0916/Thomas-Lemar"
2022,"Atlético Madrid","La Liga","Marcos Llorente","ESP","MF,DF","26",1995,27.2,57,2.1,51,3,1,0,2,0,5,0.18,5,0,0,0,0,0,"https://fbref.com/en/players/02c15616/Marcos-Llorente"
2022,"Atlético Madrid","La Liga","Renan Lodi","BRA","DF","23",1998,13.1,20,1.53,18,1,0,0,1,0,3,0.23,3,0,0,0,0,0,"https://fbref.com/en/players/ed9f7cfe/Renan-Lodi"
2022,"Atlético Madrid","La Liga","Reinildo Mandava","MOZ","DF","27",1994,14.4,12,0.83,9,1,0,0,2,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/c20bdcd7/Reinildo-Mandava"
2022,"Atlético Madrid","La Liga","José María Giménez","URU","DF","26",1995,22.7,11,0.48,7,0,1,2,1,0,2,0.09,1,0,0,1,0,0,"https://fbref.com/en/players/f0da930c/Jose-Maria-Gimenez"
2022,"Atlético Madrid","La Liga","Carlos Martín","ESP","DF","19",2002,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/64035864/Carlos-Martin"
2022,"Atlético Madrid","La Liga","Saúl Ñíguez","ESP","FW,MF","26",1994,2.2,3,1.34,2,0,0,0,1,0,1,0.45,1,0,0,0,0,0,"https://fbref.com/en/players/c14bc029/Saul-Niguez"
2022,"Atlético Madrid","La Liga","Jan Oblak","SVN","GK","28",1993,38,2,0.05,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/ee8508c0/Jan-Oblak"
2022,"Atlético Madrid","La Liga","Stefan Savić","MNE","DF","30",1991,27.1,21,0.77,17,1,1,2,0,0,2,0.07,2,0,0,0,0,0,"https://fbref.com/en/players/f6ac68c1/Stefan-Savic"
2022,"Atlético Madrid","La Liga","Javier Serrano","ESP","MF","18",2003,0.8,1,1.32,1,0,0,0,0,0,1,1.32,1,0,0,0,0,0,"https://fbref.com/en/players/0a8fd9cb/Javier-Serrano"
2022,"Atlético Madrid","La Liga","Giuliano Simeone","ARG","MF","18",2002,0,1,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a6536561/Giuliano-Simeone"
2022,"Atlético Madrid","La Liga","Luis Suárez","URU","FW","34",1987,20.4,38,1.86,27,0,2,5,2,2,7,0.34,4,0,1,1,1,0,"https://fbref.com/en/players/a6154613/Luis-Suarez"
2022,"Atlético Madrid","La Liga","Kieran Trippier","ENG","DF,FW","30",1990,10.8,22,2.03,17,4,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/21512407/Kieran-Trippier"
2022,"Atlético Madrid","La Liga","Šime Vrsaljko","CRO","DF","29",1992,10.2,12,1.18,8,1,0,1,1,1,4,0.39,4,0,0,0,0,0,"https://fbref.com/en/players/46a8347f/Sime-Vrsaljko"
2022,"Atlético Madrid","La Liga","Daniel Wass","DEN","DF,FW","32",1989,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/d83bbc54/Daniel-Wass"
2022,"Augsburg","Bundesliga","Noah Joel Sarenren Bazee","NGA","MF,FW","24",1996,2.7,5,1.86,3,0,0,0,1,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/fbbc8e15/Noah-Joel-Sarenren-Bazee"
2022,"Augsburg","Bundesliga","Daniel Caligiuri","ITA","DF,MF","33",1988,22.3,65,2.92,30,20,4,2,4,5,8,0.36,3,3,0,1,1,0,"https://fbref.com/en/players/d1273f09/Daniel-Caligiuri"
2022,"Augsburg","Bundesliga","Sergio Córdova","VEN","FW,MF","23",1997,3.6,4,1.1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/229cd98a/Sergio-Cordova"
2022,"Augsburg","Bundesliga","Niklas Dorsch","GER","MF","23",1998,25.8,40,1.55,26,8,0,1,2,3,3,0.12,3,0,0,0,0,0,"https://fbref.com/en/players/7f73bdf4/Niklas-Dorsch"
2022,"Augsburg","Bundesliga","Ohis Felix Uduokhai","GER","DF","23",1997,8.7,5,0.57,5,0,0,0,0,0,1,0.11,1,0,0,0,0,0,"https://fbref.com/en/players/677da306/Ohis-Felix-Uduokhai"
2022,"Augsburg","Bundesliga","Alfreð Finnbogason","ISL","FW","32",1989,3.2,6,1.85,4,0,0,2,0,0,2,0.62,1,0,0,1,0,0,"https://fbref.com/en/players/f9e7c4ac/Alfred-Finnbogason"
2022,"Augsburg","Bundesliga","Raphael Framberger","GER","DF","25",1995,9.4,21,2.23,17,3,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/626fab5f/Raphael-Framberger"
2022,"Augsburg","Bundesliga","Rafał Gikiewicz","POL","GK","33",1987,34,9,0.26,6,3,0,0,0,0,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/17376543/Rafal-Gikiewicz"
2022,"Augsburg","Bundesliga","Jeffrey Gouweleeuw","NED","DF","30",1991,28.6,26,0.91,22,2,0,1,0,1,1,0.03,1,0,0,0,0,0,"https://fbref.com/en/players/1025db8e/Jeffrey-Gouweleeuw"
2022,"Augsburg","Bundesliga","Michael Gregoritsch","AUT","FW,MF","27",1994,15.5,20,1.29,16,0,1,2,1,0,1,0.06,0,0,0,1,0,0,"https://fbref.com/en/players/8e235926/Michael-Gregoritsch"
2022,"Augsburg","Bundesliga","Carlos Gruezo","ECU","MF","26",1995,10.8,16,1.48,15,0,0,1,0,0,1,0.09,1,0,0,0,0,0,"https://fbref.com/en/players/f2dd9a21/Carlos-Gruezo"
2022,"Augsburg","Bundesliga","Robert Gumny","POL","DF","23",1998,25.2,31,1.23,21,4,1,2,3,0,1,0.04,0,0,0,1,0,0,"https://fbref.com/en/players/1df0c0b9/Robert-Gumny"
2022,"Augsburg","Bundesliga","Lasse Günther","GER","DF","18",2003,1.8,1,0.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/00672803/Lasse-Gunther"
2022,"Augsburg","Bundesliga","André Hahn","GER","MF,FW","30",1990,23.3,36,1.54,26,0,1,5,3,1,4,0.17,3,0,0,0,1,0,"https://fbref.com/en/players/cd82452e/Andre-Hahn"
2022,"Augsburg","Bundesliga","Iago","BRA","DF","24",1997,24.2,57,2.36,49,5,1,1,1,0,9,0.37,7,1,1,0,0,0,"https://fbref.com/en/players/054849d2/Iago"
2022,"Augsburg","Bundesliga","Fredrik Jensen","FIN","MF,FW","23",1997,4.6,11,2.37,9,1,0,0,1,0,1,0.22,1,0,0,0,0,0,"https://fbref.com/en/players/3eeb80e0/Fredrik-Jensen"
2022,"Augsburg","Bundesliga","Arne Maier","GER","MF","22",1999,20.7,66,3.19,39,17,4,2,4,0,8,0.39,3,2,1,2,0,0,"https://fbref.com/en/players/ab700320/Arne-Maier"
2022,"Augsburg","Bundesliga","Jan Morávek","CZE","MF","31",1989,5.2,19,3.63,18,0,0,0,0,1,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/e7d22eae/Jan-Moravek"
2022,"Augsburg","Bundesliga","Florian Niederlechner","GER","FW","30",1990,12.9,32,2.5,25,0,2,2,3,0,6,0.47,4,0,0,0,2,0,"https://fbref.com/en/players/d6862409/Florian-Niederlechner"
2022,"Augsburg","Bundesliga","Reece Oxford","ENG","DF","22",1998,29.9,17,0.57,14,0,0,2,1,0,2,0.07,1,0,0,1,0,0,"https://fbref.com/en/players/8b6e0db2/Reece-Oxford"
2022,"Augsburg","Bundesliga","Mads Pedersen","DEN","MF,DF","24",1996,15.5,34,2.2,17,7,2,2,3,3,2,0.13,0,2,0,0,0,0,"https://fbref.com/en/players/582a5247/Mads-Pedersen"
2022,"Augsburg","Bundesliga","Ricardo Pepi","USA","FW,MF","18",2003,5.3,10,1.88,9,0,0,1,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a2b1ed42/Ricardo-Pepi"
2022,"Augsburg","Bundesliga","Tobias Strobl","GER","MF,DF","31",1990,3.6,6,1.67,4,0,0,1,1,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/17780d2b/Tobias-Strobl"
2022,"Augsburg","Bundesliga","Ruben Vargas","SUI","MF,FW","22",1998,22,46,2.09,36,0,6,4,0,0,5,0.23,4,0,0,1,0,0,"https://fbref.com/en/players/6ecbddf6/Ruben-Vargas"
2022,"Augsburg","Bundesliga","Frederik Winther","DEN","DF","20",2001,3.6,2,0.55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,"https://fbref.com/en/players/a1257b5e/Frederik-Winther"
